"No.","Time","Source","Destination","Protocol","Length","Info"
"574","28.330508","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=2299 Ack=436747 Win=2053 Len=0"
"575","28.331506","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=436747 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"576","28.331506","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=438203 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"577","28.331506","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=439659 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"578","28.331552","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=2299 Ack=441115 Win=2053 Len=0"
"579","28.333257","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=441115 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"580","28.333257","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=442571 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"581","28.333257","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"582","28.333257","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=445483 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"583","28.333257","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=446939 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"584","28.333257","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=448395 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"585","28.333318","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=2299 Ack=449851 Win=2053 Len=0"
"586","28.334049","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=449851 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"587","28.334049","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=451307 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"588","28.334049","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=452763 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"589","28.334087","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=2299 Ack=454219 Win=2053 Len=0"
"590","28.334996","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=454219 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"591","28.334996","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=455675 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"592","28.334996","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=457131 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"593","28.335036","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=2299 Ack=458587 Win=2053 Len=0"
"594","28.335922","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"595","28.335922","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=460043 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"596","28.335922","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"597","28.335922","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=462955 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"598","28.335968","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=2299 Ack=464411 Win=2053 Len=0"
"599","28.337402","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=464411 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"600","28.337402","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=465867 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"601","28.337402","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=467323 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"602","28.337402","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=468779 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"603","28.337446","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=2299 Ack=470235 Win=2053 Len=0"
"604","28.339391","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=470235 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"605","28.339391","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=471691 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"606","28.339391","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=473147 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"607","28.339391","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=474603 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"608","28.339391","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=476059 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"609","28.339391","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"610","28.339391","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=478971 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"611","28.339391","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=480427 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"612","28.339456","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=2299 Ack=481883 Win=2053 Len=0"
"613","28.340218","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=481883 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"614","28.340218","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=483339 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"615","28.340218","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=484795 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"616","28.340218","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=486251 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"617","28.340264","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=2299 Ack=487707 Win=2053 Len=0"
"618","28.342912","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=487707 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"619","28.342912","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=489163 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"620","28.342912","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=490619 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"621","28.342912","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=492075 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"622","28.342912","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"623","28.342912","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=494987 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"624","28.342912","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=496443 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"625","28.342969","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=2299 Ack=497899 Win=2053 Len=0"
"626","28.344061","146.75.58.248","192.168.1.20","TLSv1.2","1326","Application Data"
"627","28.387702","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=2299 Ack=499171 Win=2048 Len=0"
"628","28.450704","192.168.1.20","35.186.224.25","TCP","55","54366  >  443 [ACK] Seq=1 Ack=1 Win=508 Len=1 [TCP segment of a reassembled PDU]"
"629","28.464896","35.186.224.25","192.168.1.20","TCP","66","443  >  54366 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2"
"630","30.448501","192.168.1.20","35.186.224.25","TCP","55","54275  >  443 [ACK] Seq=1 Ack=1 Win=507 Len=1 [TCP segment of a reassembled PDU]"
"631","30.463689","35.186.224.25","192.168.1.20","TCP","66","443  >  54275 [ACK] Seq=1 Ack=2 Win=278 Len=0 SLE=1 SRE=2"
"632","30.509839","192.168.1.20","35.186.224.25","TCP","55","54456  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1 [TCP segment of a reassembled PDU]"
"633","30.520264","35.186.224.25","192.168.1.20","TCP","66","443  >  54456 [ACK] Seq=1 Ack=2 Win=317 Len=0 SLE=1 SRE=2"
"635","32.137029","192.168.1.20","20.50.201.195","TCP","54","54766  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1021 Len=0"
"636","32.210934","20.50.201.195","192.168.1.20","TCP","60","443  >  54766 [FIN, ACK] Seq=1 Ack=2 Win=2047 Len=0"
"637","32.211020","192.168.1.20","20.50.201.195","TCP","54","54766  >  443 [ACK] Seq=2 Ack=2 Win=1021 Len=0"
"638","32.311195","18.184.238.147","192.168.1.20","TCP","60","[TCP Keep-Alive] 443  >  54134 [ACK] Seq=0 Ack=2 Win=27 Len=0"
"639","32.311250","192.168.1.20","18.184.238.147","TCP","54","[TCP Keep-Alive ACK] 54134  >  443 [ACK] Seq=2 Ack=1 Win=513 Len=0"
"640","33.765273","192.168.1.20","34.120.195.249","TCP","55","54432  >  443 [ACK] Seq=1 Ack=1 Win=511 Len=1 [TCP segment of a reassembled PDU]"
"641","33.777823","34.120.195.249","192.168.1.20","TCP","66","443  >  54432 [ACK] Seq=1 Ack=2 Win=322 Len=0 SLE=1 SRE=2"
"642","34.575887","192.168.1.20","157.240.252.60","TCP","1446","53114  >  443 [ACK] Seq=14205 Ack=722 Win=514 Len=1392 [TCP segment of a reassembled PDU]"
"643","34.575887","192.168.1.20","157.240.252.60","TCP","1446","53114  >  443 [ACK] Seq=15597 Ack=722 Win=514 Len=1392 [TCP segment of a reassembled PDU]"
"644","34.575887","192.168.1.20","157.240.252.60","TCP","1446","53114  >  443 [ACK] Seq=16989 Ack=722 Win=514 Len=1392 [TCP segment of a reassembled PDU]"
"645","34.575887","192.168.1.20","157.240.252.60","TCP","1446","53114  >  443 [ACK] Seq=18381 Ack=722 Win=514 Len=1392 [TCP segment of a reassembled PDU]"
"646","34.575887","192.168.1.20","157.240.252.60","TLSv1.2","865","Application Data"
"647","34.692522","157.240.252.60","192.168.1.20","TCP","60","443  >  53114 [ACK] Seq=722 Ack=15597 Win=1102 Len=0"
"648","34.692522","157.240.252.60","192.168.1.20","TCP","60","443  >  53114 [ACK] Seq=722 Ack=16989 Win=1113 Len=0"
"649","34.692522","157.240.252.60","192.168.1.20","TCP","60","443  >  53114 [ACK] Seq=722 Ack=20584 Win=1141 Len=0"
"650","34.920410","157.240.252.61","192.168.1.20","TCP","1446","5222  >  53063 [ACK] Seq=13701 Ack=127 Win=589 Len=1392 [TCP segment of a reassembled PDU]"
"651","34.920410","157.240.252.61","192.168.1.20","TCP","153","5222  >  53063 [PSH, ACK] Seq=15093 Ack=127 Win=589 Len=99 [TCP segment of a reassembled PDU]"
"652","34.920410","157.240.252.61","192.168.1.20","TCP","1446","5222  >  53063 [ACK] Seq=15192 Ack=127 Win=589 Len=1392 [TCP segment of a reassembled PDU]"
"653","34.920410","157.240.252.61","192.168.1.20","TCP","162","5222  >  53063 [PSH, ACK] Seq=16584 Ack=127 Win=589 Len=108 [TCP segment of a reassembled PDU]"
"654","34.920410","157.240.252.60","192.168.1.20","TLSv1.2","165","Application Data"
"655","34.920410","157.240.252.61","192.168.1.20","TCP","1446","5222  >  53063 [ACK] Seq=16692 Ack=127 Win=589 Len=1392 [TCP segment of a reassembled PDU]"
"656","34.920410","157.240.252.61","192.168.1.20","TCP","162","5222  >  53063 [PSH, ACK] Seq=18084 Ack=127 Win=589 Len=108 [TCP segment of a reassembled PDU]"
"657","34.920410","157.240.252.61","192.168.1.20","TCP","1446","5222  >  53063 [ACK] Seq=18192 Ack=127 Win=589 Len=1392 [TCP segment of a reassembled PDU]"
"658","34.920410","157.240.252.61","192.168.1.20","TCP","315","5222  >  53063 [PSH, ACK] Seq=19584 Ack=127 Win=589 Len=261 [TCP segment of a reassembled PDU]"
"659","34.920551","192.168.1.20","157.240.252.61","TCP","54","53063  >  5222 [ACK] Seq=127 Ack=19845 Win=516 Len=0"
"660","34.921465","192.168.1.20","146.75.58.251","TCP","55","54368  >  443 [ACK] Seq=1 Ack=1 Win=513 Len=1 [TCP segment of a reassembled PDU]"
"661","34.925016","157.240.252.61","192.168.1.20","TCP","312","5222  >  53063 [PSH, ACK] Seq=19845 Ack=127 Win=589 Len=258 [TCP segment of a reassembled PDU]"
"662","34.944318","192.168.1.20","157.240.252.61","TCP","117","53063  >  5222 [PSH, ACK] Seq=127 Ack=20103 Win=515 Len=63 [TCP segment of a reassembled PDU]"
"663","34.968454","192.168.1.20","157.240.252.60","TCP","54","53114  >  443 [ACK] Seq=20584 Ack=833 Win=514 Len=0"
"664","34.992336","146.75.58.251","192.168.1.20","TCP","66","443  >  54368 [ACK] Seq=1 Ack=2 Win=290 Len=0 SLE=1 SRE=2"
"665","35.009731","157.240.252.61","192.168.1.20","TCP","60","5222  >  53063 [ACK] Seq=20103 Ack=190 Win=589 Len=0"
"666","35.140917","192.168.1.20","34.98.74.57","TCP","55","54378  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1 [TCP segment of a reassembled PDU]"
"667","35.146294","157.240.252.60","192.168.1.20","TLSv1.2","149","Application Data"
"668","35.148313","192.168.1.20","157.240.252.60","TLSv1.2","147","Application Data"
"669","35.159072","34.98.74.57","192.168.1.20","TCP","66","443  >  54378 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2"
"670","35.212293","157.240.252.60","192.168.1.20","TCP","60","443  >  53114 [ACK] Seq=928 Ack=20677 Win=1141 Len=0"
"671","35.291646","157.240.252.60","192.168.1.20","TLSv1.2","148","Application Data"
"672","35.293395","192.168.1.20","157.240.252.60","TLSv1.2","147","Application Data"
"673","35.360720","157.240.252.60","192.168.1.20","TCP","60","443  >  53114 [ACK] Seq=1022 Ack=20770 Win=1141 Len=0"
"675","35.732739","192.168.1.20","146.75.58.251","TCP","55","54369  >  443 [ACK] Seq=1 Ack=1 Win=4106 Len=1 [TCP segment of a reassembled PDU]"
"676","35.806148","146.75.58.251","192.168.1.20","TCP","66","443  >  54369 [ACK] Seq=1 Ack=2 Win=294 Len=0 SLE=1 SRE=2"
"677","36.401720","192.168.1.20","140.82.114.26","TCP","55","54607  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1 [TCP segment of a reassembled PDU]"
"678","36.555920","140.82.114.26","192.168.1.20","TCP","66","443  >  54607 [ACK] Seq=1 Ack=2 Win=70 Len=0 SLE=1 SRE=2"
"679","37.321716","192.168.1.20","192.168.1.1","DNS","79","Standard query 0xc24c A play.googleapis.com"
"680","37.332101","192.168.1.1","192.168.1.20","DNS","175","Standard query response 0xc24c A play.googleapis.com A 172.217.22.42 A 142.251.37.74 A 172.217.22.106 A 142.251.142.202 A 172.217.22.10 A 172.217.22.74"
"681","37.332974","192.168.1.20","172.217.22.42","TCP","66","54786  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"682","37.341725","172.217.22.42","192.168.1.20","TCP","66","443  >  54786 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"683","37.341822","192.168.1.20","172.217.22.42","TCP","54","54786  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"684","37.342593","192.168.1.20","172.217.22.42","TLSv1.3","333","Client Hello"
"685","37.350950","172.217.22.42","192.168.1.20","TCP","60","443  >  54786 [ACK] Seq=1 Ack=280 Win=66816 Len=0"
"686","37.417312","172.217.22.42","192.168.1.20","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"687","37.417312","172.217.22.42","192.168.1.20","TCP","1466","443  >  54786 [ACK] Seq=1413 Ack=280 Win=66816 Len=1412 [TCP segment of a reassembled PDU]"
"688","37.417312","172.217.22.42","192.168.1.20","TCP","1466","443  >  54786 [PSH, ACK] Seq=2825 Ack=280 Win=66816 Len=1412 [TCP segment of a reassembled PDU]"
"689","37.417312","172.217.22.42","192.168.1.20","TLSv1.3","507","Application Data"
"690","37.417460","192.168.1.20","172.217.22.42","TCP","54","54786  >  443 [ACK] Seq=280 Ack=4690 Win=131072 Len=0"
"691","37.419489","192.168.1.20","172.217.22.42","TLSv1.3","134","Change Cipher Spec, Application Data"
"692","37.426886","172.217.22.42","192.168.1.20","TCP","60","443  >  54786 [ACK] Seq=4690 Ack=360 Win=66816 Len=0"
"693","37.432956","192.168.1.20","172.217.22.42","TLSv1.3","585","Application Data"
"694","37.433275","192.168.1.20","172.217.22.42","TCP","1466","54786  >  443 [ACK] Seq=891 Ack=4690 Win=131072 Len=1412 [TCP segment of a reassembled PDU]"
"695","37.433275","192.168.1.20","172.217.22.42","TCP","1466","54786  >  443 [ACK] Seq=2303 Ack=4690 Win=131072 Len=1412 [TCP segment of a reassembled PDU]"
"696","37.433275","192.168.1.20","172.217.22.42","TCP","1466","54786  >  443 [ACK] Seq=3715 Ack=4690 Win=131072 Len=1412 [TCP segment of a reassembled PDU]"
"697","37.433275","192.168.1.20","172.217.22.42","TCP","1466","54786  >  443 [ACK] Seq=5127 Ack=4690 Win=131072 Len=1412 [TCP segment of a reassembled PDU]"
"698","37.433275","192.168.1.20","172.217.22.42","TCP","1466","54786  >  443 [ACK] Seq=6539 Ack=4690 Win=131072 Len=1412 [TCP segment of a reassembled PDU]"
"699","37.433275","192.168.1.20","172.217.22.42","TCP","1466","54786  >  443 [ACK] Seq=7951 Ack=4690 Win=131072 Len=1412 [TCP segment of a reassembled PDU]"
"700","37.433275","192.168.1.20","172.217.22.42","TCP","1466","54786  >  443 [ACK] Seq=9363 Ack=4690 Win=131072 Len=1412 [TCP segment of a reassembled PDU]"
"701","37.433275","192.168.1.20","172.217.22.42","TCP","1466","54786  >  443 [ACK] Seq=10775 Ack=4690 Win=131072 Len=1412 [TCP segment of a reassembled PDU]"
"702","37.433275","192.168.1.20","172.217.22.42","TCP","1466","54786  >  443 [ACK] Seq=12187 Ack=4690 Win=131072 Len=1412 [TCP segment of a reassembled PDU]"
"703","37.443008","172.217.22.42","192.168.1.20","TCP","60","443  >  54786 [ACK] Seq=4690 Ack=891 Win=67840 Len=0"
"704","37.443071","192.168.1.20","172.217.22.42","TCP","1466","54786  >  443 [ACK] Seq=13599 Ack=4690 Win=131072 Len=1412 [TCP segment of a reassembled PDU]"
"705","37.450972","172.217.22.42","192.168.1.20","TCP","60","443  >  54786 [ACK] Seq=4690 Ack=2303 Win=70656 Len=0"
"706","37.450972","172.217.22.42","192.168.1.20","TCP","60","443  >  54786 [ACK] Seq=4690 Ack=3715 Win=73472 Len=0"
"707","37.450972","172.217.22.42","192.168.1.20","TCP","60","443  >  54786 [ACK] Seq=4690 Ack=5127 Win=76288 Len=0"
"708","37.450972","172.217.22.42","192.168.1.20","TCP","60","443  >  54786 [ACK] Seq=4690 Ack=6539 Win=79104 Len=0"
"709","37.451014","192.168.1.20","172.217.22.42","TCP","1466","54786  >  443 [ACK] Seq=15011 Ack=4690 Win=131072 Len=1412 [TCP segment of a reassembled PDU]"
"710","37.451014","192.168.1.20","172.217.22.42","TLSv1.3","1466","Application Data"
"711","37.451014","192.168.1.20","172.217.22.42","TLSv1.3","1004","Application Data"
"712","37.451758","172.217.22.42","192.168.1.20","TCP","60","443  >  54786 [ACK] Seq=4690 Ack=7951 Win=81920 Len=0"
"713","37.451758","172.217.22.42","192.168.1.20","TCP","60","443  >  54786 [ACK] Seq=4690 Ack=9363 Win=84736 Len=0"
"714","37.452339","172.217.22.42","192.168.1.20","TCP","60","443  >  54786 [ACK] Seq=4690 Ack=10775 Win=87552 Len=0"
"715","37.452339","172.217.22.42","192.168.1.20","TCP","60","443  >  54786 [ACK] Seq=4690 Ack=12187 Win=90368 Len=0"
"716","37.452339","172.217.22.42","192.168.1.20","TCP","60","443  >  54786 [ACK] Seq=4690 Ack=13599 Win=93184 Len=0"
"717","37.452339","172.217.22.42","192.168.1.20","TCP","60","443  >  54786 [ACK] Seq=4690 Ack=15011 Win=96000 Len=0"
"718","37.460005","172.217.22.42","192.168.1.20","TCP","60","443  >  54786 [ACK] Seq=4690 Ack=16423 Win=98816 Len=0"
"719","37.460005","172.217.22.42","192.168.1.20","TCP","60","443  >  54786 [ACK] Seq=4690 Ack=17835 Win=101632 Len=0"
"720","37.460005","172.217.22.42","192.168.1.20","TCP","60","443  >  54786 [ACK] Seq=4690 Ack=18785 Win=104448 Len=0"
"721","37.563230","192.168.1.20","35.186.224.25","TCP","55","54393  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1 [TCP segment of a reassembled PDU]"
"722","37.576980","35.186.224.25","192.168.1.20","TCP","66","443  >  54393 [ACK] Seq=1 Ack=2 Win=269 Len=0 SLE=1 SRE=2"
"723","37.596517","172.217.22.42","192.168.1.20","TLSv1.3","1189","Application Data, Application Data"
"724","37.596517","172.217.22.42","192.168.1.20","TLSv1.3","81","Application Data"
"725","37.596612","192.168.1.20","172.217.22.42","TCP","54","54786  >  443 [ACK] Seq=18785 Ack=5852 Win=130048 Len=0"
"726","37.603316","172.217.22.42","192.168.1.20","TCP","81","[TCP Spurious Retransmission] 443  >  54786 [PSH, ACK] Seq=5825 Ack=18785 Win=104448 Len=27"
"727","37.603377","192.168.1.20","172.217.22.42","TCP","66","[TCP Dup ACK 725#1] 54786  >  443 [ACK] Seq=18785 Ack=5852 Win=130048 Len=0 SLE=5825 SRE=5852"
"728","37.846559","192.168.1.20","107.178.254.65","TCP","55","54532  >  443 [ACK] Seq=1 Ack=1 Win=507 Len=1 [TCP segment of a reassembled PDU]"
"729","37.883786","107.178.254.65","192.168.1.20","TCP","66","443  >  54532 [ACK] Seq=1 Ack=2 Win=270 Len=0 SLE=1 SRE=2"
"730","38.195184","142.251.37.74","192.168.1.20","TLSv1.2","127","Application Data"
"731","38.235871","192.168.1.20","142.251.37.74","TCP","54","52811  >  443 [ACK] Seq=1 Ack=173 Win=258 Len=0"
"732","38.348376","192.168.1.20","146.75.58.248","TCP","54","54634  >  443 [FIN, ACK] Seq=2 Ack=1 Win=1026 Len=0"
"733","38.348522","192.168.1.20","146.75.58.248","TCP","54","54635  >  443 [FIN, ACK] Seq=2 Ack=1 Win=513 Len=0"
"734","38.348580","192.168.1.20","146.75.58.248","TCP","54","54620  >  443 [FIN, ACK] Seq=2 Ack=1 Win=513 Len=0"
"735","38.348637","192.168.1.20","146.75.58.248","TCP","54","54424  >  443 [FIN, ACK] Seq=2 Ack=1 Win=513 Len=0"
"736","38.348861","192.168.1.20","146.75.58.248","TLSv1.2","820","Application Data"
"737","38.422992","146.75.58.248","192.168.1.20","TCP","60","443  >  54424 [ACK] Seq=1 Ack=3 Win=308 Len=0"
"738","38.422992","146.75.58.248","192.168.1.20","TLSv1.2","85","Encrypted Alert"
"739","38.422992","146.75.58.248","192.168.1.20","TCP","60","443  >  54424 [FIN, ACK] Seq=32 Ack=3 Win=308 Len=0"
"740","38.422992","146.75.58.248","192.168.1.20","TLSv1.2","769","Application Data"
"741","38.422992","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=499886 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"742","38.422992","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=501342 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"743","38.422992","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=502798 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"744","38.424066","192.168.1.20","146.75.58.248","TCP","54","54424  >  443 [RST, ACK] Seq=3 Ack=32 Win=0 Len=0"
"745","38.425074","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3065 Ack=504254 Win=2053 Len=0"
"746","38.427491","146.75.58.248","192.168.1.20","TCP","60","443  >  54634 [ACK] Seq=1 Ack=3 Win=310 Len=0"
"747","38.427491","146.75.58.248","192.168.1.20","TLSv1.2","85","Encrypted Alert"
"748","38.427491","146.75.58.248","192.168.1.20","TCP","60","443  >  54634 [FIN, ACK] Seq=32 Ack=3 Win=310 Len=0"
"749","38.427491","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=504254 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"750","38.427491","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=505710 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"751","38.427491","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=507166 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"752","38.427491","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=508622 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"753","38.427491","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=510078 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"754","38.427491","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=511534 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"755","38.427491","146.75.58.248","192.168.1.20","TCP","60","443  >  54635 [ACK] Seq=1 Ack=3 Win=319 Len=0"
"756","38.427491","146.75.58.248","192.168.1.20","TLSv1.2","85","Encrypted Alert"
"757","38.427491","146.75.58.248","192.168.1.20","TCP","60","443  >  54635 [FIN, ACK] Seq=32 Ack=3 Win=319 Len=0"
"758","38.427491","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=512990 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"759","38.427491","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=514446 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"760","38.427491","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"761","38.427491","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=517358 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"762","38.427491","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=518814 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"763","38.427491","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=520270 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"764","38.427491","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=521726 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
